Player,Team,Phase,Opponent,Venue,Season,Match Result,Role_x,Runs Scored,Balls Faced,Strike Rate,Economy Rate,Wickets Taken,Dot Ball Percentage,Performance vs Team,Bowling Economy vs Team,Rolling Strike Rate,Rolling Economy Rate,Consistency Score,Role_y
A Mishra,Delhi Daredevils,Middle Overs,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,Loss,Bowler,0.0,0.0,0.0,7.5,1.0,16.67,0.0,7.5,0.0,6.72,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Gujarat Lions,Feroz Shah Kotla,2016,Loss,Bowler,0.0,0.0,0.0,20.5,0.0,36.11,0.0,20.5,0.0,15.532,171.3921514,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Gujarat Lions,Green Park,2017,Loss,Bowler,0.0,0.0,0.0,13.5,1.0,16.67,0.0,13.5,0.0,9.784,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Gujarat Lions,Saurashtra Cricket Association Stadium,2016,Loss,Bowler,0.0,0.0,0.0,6.33,1.0,22.22,0.0,6.33,0.0,6.868,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Kings XI Punjab,Arun Jaitley Stadium,2018,Loss,Bowler,0.0,0.0,0.0,6.92,0.0,34.62,0.0,6.92,0.0,6.934,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Kings XI Punjab,Feroz Shah Kotla,2015,Loss,Bowler,0.0,0.0,0.0,13.49,6.0,165.35000000000002,0.0,13.49,37.5,21.302,257.0882271,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Kings XI Punjab,Maharashtra Cricket Association Stadium,2015,Loss,Bowler,0.0,0.0,0.0,4.42,1.0,31.58,0.0,4.42,0.0,7.042,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,2018,Win,Bowler,0.0,0.0,0.0,7.33,0.0,16.67,0.0,7.33,0.0,7.666,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2017,Loss,Bowler,3.0,8.0,37.5,16.58,0.0,122.14999999999999,37.5,16.58,40.166,16.3,257.0882271,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Kolkata Knight Riders,Arun Jaitley Stadium,2018,Win,Bowler,0.0,0.0,0.0,5.75,3.0,41.67,0.0,5.75,0.0,5.816,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Kolkata Knight Riders,Eden Gardens,2016,Loss,Bowler,3.0,9.0,33.33,18.77,2.0,214.97,33.33333333,18.77,83.19333333,37.830666667,342.7843028,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Kolkata Knight Riders,Feroz Shah Kotla,2015,Win,Bowler,0.0,0.0,0.0,20.58,0.0,121.78999999999999,0.0,20.58,0.0,20.387999999999998,257.0882271,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Mumbai Indians,Arun Jaitley Stadium,2018,Win,Bowler,0.0,0.0,0.0,4.75,3.0,54.17,0.0,4.75,0.0,5.95,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016,Loss,Batter,1.0,5.0,20.0,10.5,1.0,117.5,20.0,10.5,35.0,23.362000000000002,171.3921514,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Mumbai Indians,Feroz Shah Kotla,2017,Win,Bowler,9.0,15.0,60.0,23.12,5.0,152.12,60.0,23.12,40.8325,28.692,342.7843028,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Mumbai Indians,Wankhede Stadium,2015,Loss,Bowler,0.0,0.0,0.0,9.39,3.0,94.62,0.0,9.39,0.0,16.228,171.3921514,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Rajasthan Royals,Arun Jaitley Stadium,2018,Win,Bowler,0.0,0.0,0.0,4.0,1.0,33.33,0.0,4.0,0.0,5.366,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Rajasthan Royals,Brabourne Stadium,2015,Loss,Bowler,0.0,0.0,0.0,9.6,0.0,28.0,0.0,9.6,37.7075,9.6,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Rajasthan Royals,Feroz Shah Kotla,2015,Win,Bowler,0.0,0.0,0.0,7.26,2.0,42.11,0.0,7.26,0.0,6.192,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Rising Pune Supergiant,Feroz Shah Kotla,2017,Win,Bowler,0.0,0.0,0.0,7.89,0.0,26.32,0.0,7.89,0.0,8.27,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2017,Win,Bowler,0.0,0.0,0.0,3.67,3.0,55.56,0.0,3.67,0.0,10.29,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2016,Win,Bowler,0.0,0.0,0.0,5.0,0.0,41.67,0.0,5.0,0.0,7.312,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Rising Pune Supergiants,Feroz Shah Kotla,2016,Win,Bowler,0.0,0.0,0.0,5.43,1.0,47.62,0.0,5.43,0.0,5.992,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Royal Challengers Bangalore,Arun Jaitley Stadium,2018,Win,Bowler,0.0,0.0,0.0,7.68,1.0,32.0,0.0,7.68,0.0,5.436,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Royal Challengers Bangalore,Feroz Shah Kotla,2015,Loss,Bowler,2.0,4.0,50.0,24.08,0.0,98.08,50.0,24.08,50.0,32.178,257.0882271,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016,Loss,Bowler,0.0,0.0,0.0,8.67,0.0,22.22,0.0,8.67,0.0,5.926,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2017,Loss,Bowler,0.0,0.0,0.0,16.0,0.0,25.0,0.0,16.0,0.0,11.134,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Royal Challengers Bangalore,Shaheed Veer Narayan Singh International Stadium,2016,Win,Bowler,0.0,0.0,0.0,8.25,0.0,33.33,0.0,8.25,0.0,7.432,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Sunrisers Hyderabad,Arun Jaitley Stadium,2018,Win,Bowler,0.0,0.0,0.0,9.67,0.0,16.67,0.0,9.67,0.0,6.37,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Win,Bowler,0.0,0.0,0.0,7.0,0.0,25.0,0.0,7.0,43.61,8.3,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Sunrisers Hyderabad,Feroz Shah Kotla,2017,Loss,Bowler,0.0,0.0,0.0,5.28,1.0,40.0,0.0,5.28,0.0,8.56,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,Win,Bowler,0.0,0.0,0.0,4.32,2.0,40.0,0.0,4.32,0.0,6.634,85.6960757,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,Loss,Bowler,0.0,0.0,0.0,17.33,2.0,50.0,0.0,17.33,0.0,17.57,171.3921514,Bowler
A Mishra,Delhi Daredevils,Middle Overs,Sunrisers Hyderabad,Shaheed Veer Narayan Singh International Stadium,2015,Loss,Bowler,0.0,0.0,0.0,18.33,1.0,33.34,0.0,18.33,0.0,14.966000000000001,171.3921514,Bowler
A Mishra,Delhi Daredevils,Powerplay,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,2018,Win,Bowler,0.0,0.0,0.0,24.0,0.0,16.67,0.0,24.0,0.0,24.0,85.6960757,Bowler
A Mishra,Delhi Daredevils,Powerplay,Rajasthan Royals,Arun Jaitley Stadium,2018,Win,Bowler,0.0,0.0,0.0,8.0,0.0,50.0,0.0,8.0,0.0,16.0,85.6960757,Bowler
A Mishra,Lucknow Super Giants,Death Overs,Royal Challengers Bangalore,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Loss,Batter,13.0,12.0,108.33,11.0,1.0,58.34,108.3333333,11.0,216.66,19.055,171.3921514,Bowler
A Mishra,Lucknow Super Giants,Death Overs,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Loss,Bowler,0.0,0.0,0.0,6.5,2.0,41.67,0.0,6.5,108.33,8.75,85.6960757,Bowler
A Mishra,Lucknow Super Giants,Middle Overs,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Loss,Bowler,0.0,0.0,0.0,4.5,1.0,33.33,0.0,4.5,33.33,8.125,85.6960757,Bowler
A Mishra,Lucknow Super Giants,Middle Overs,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2023,Win,Bowler,0.0,0.0,0.0,11.5,0.0,8.33,0.0,11.5,0.0,7.0,85.6960757,Bowler
A Mishra,Lucknow Super Giants,Middle Overs,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2024,Win,Bowler,0.0,0.0,0.0,10.0,1.0,41.67,0.0,10.0,0.0,9.472,85.6960757,Bowler
A Mishra,Lucknow Super Giants,Middle Overs,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2023,Win,Bowler,0.0,0.0,0.0,7.5,0.0,25.0,0.0,7.5,0.0,8.472,85.6960757,Bowler
A Mishra,Lucknow Super Giants,Middle Overs,Royal Challengers Bangalore,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Loss,Batter,6.0,18.0,33.33,5.0,1.0,91.67,33.33333333,5.0,66.66,15.625,171.3921514,Bowler
A Mishra,Lucknow Super Giants,Middle Overs,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Loss,Bowler,0.0,0.0,0.0,9.0,1.0,16.67,0.0,9.0,33.33,5.875,85.6960757,Bowler
A Mishra,Lucknow Super Giants,Middle Overs,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2023,Loss,Bowler,0.0,0.0,0.0,5.0,0.0,41.67,0.0,5.0,33.33,6.375,85.6960757,Bowler
A Mishra,Lucknow Super Giants,Middle Overs,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Loss,Bowler,0.0,0.0,0.0,9.36,1.0,36.0,0.0,9.36,0.0,7.972,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Death Overs,Chennai Super Kings,Sharjah Cricket Stadium,2014,Win,Bowler,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,40.0,16.28666667,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Death Overs,Delhi Daredevils,Dubai International Cricket Stadium,2014,Win,Bowler,0.0,0.0,0.0,14.57,0.0,14.29,0.0,14.57,40.0,11.3,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Death Overs,Kings XI Punjab,Sharjah Cricket Stadium,2014,Loss,Batter,4.0,5.0,80.0,13.71,1.0,48.57,80.0,13.71,120.0,24.419166667,171.3921514,Bowler
A Mishra,Sunrisers Hyderabad,Death Overs,Mumbai Indians,Dubai International Cricket Stadium,2014,Win,Bowler,0.0,0.0,0.0,22.29,0.0,14.29,0.0,22.29,40.0,14.39666667,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Death Overs,Rajasthan Royals,"Sardar Patel Stadium, Motera",2014,Loss,Batter,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.3025,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Death Overs,Rajasthan Royals,Sheikh Zayed Stadium,2014,Win,Bowler,0.0,0.0,0.0,7.0,1.0,50.0,0.0,7.0,0.0,13.914,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Middle Overs,Chennai Super Kings,Sharjah Cricket Stadium,2014,Win,Bowler,0.0,0.0,0.0,7.0,0.0,27.78,0.0,7.0,0.0,7.564,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Middle Overs,Delhi Daredevils,Dubai International Cricket Stadium,2014,Win,Bowler,0.0,0.0,0.0,6.67,0.0,27.78,0.0,6.67,0.0,7.894,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Middle Overs,Delhi Daredevils,Feroz Shah Kotla,2014,Loss,Bowler,0.0,0.0,0.0,7.67,2.0,33.33,0.0,7.67,0.0,9.228,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Middle Overs,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2014,Win,Bowler,0.0,0.0,0.0,7.44,1.0,28.0,0.0,7.44,0.0,8.316,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Middle Overs,Kings XI Punjab,Sharjah Cricket Stadium,2014,Loss,Bowler,0.0,0.0,0.0,13.0,1.0,27.78,0.0,13.0,0.0,8.676,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Middle Overs,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2014,Win,Bowler,0.0,0.0,0.0,9.5,1.0,37.5,0.0,9.5,0.0,8.056,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Middle Overs,Mumbai Indians,Dubai International Cricket Stadium,2014,Win,Bowler,0.0,0.0,0.0,9.0,0.0,27.78,0.0,9.0,0.0,8.894,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Middle Overs,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2014,Win,Bowler,0.0,0.0,0.0,11.0,0.0,16.67,0.0,11.0,0.0,8.922,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Middle Overs,Rajasthan Royals,"Sardar Patel Stadium, Motera",2014,Win,Bowler,0.0,0.0,0.0,2.88,0.0,56.0,0.0,2.88,0.0,7.698,85.6960757,Bowler
A Mishra,Sunrisers Hyderabad,Middle Overs,Rajasthan Royals,Sheikh Zayed Stadium,2014,Win,Bowler,0.0,0.0,0.0,6.33,1.0,33.33,0.0,6.33,0.0,8.042,85.6960757,Bowler
A Nortje,Delhi Capitals,Death Overs,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",2023,Loss,Batter,0.0,1.0,0.0,12.0,1.0,133.32999999999998,0.0,12.0,0.0,20.538,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",2022,Loss,Batter,0.0,3.0,0.0,9.0,2.0,133.32999999999998,0.0,9.0,0.0,16.44,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Chennai Super Kings,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024,Win,Bowler,0.0,0.0,0.0,20.0,0.0,33.33,0.0,20.0,0.0,16.408,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Chennai Super Kings,Dubai International Cricket Stadium,2021,Win,Bowler,0.0,0.0,0.0,28.0,0.0,83.34,0.0,28.0,296.9425,41.614000000000004,263.83199472,Bowler
A Nortje,Delhi Capitals,Death Overs,Chennai Super Kings,Sharjah Cricket Stadium,2020/21,Loss,Bowler,0.0,0.0,0.0,14.0,1.0,25.0,0.0,14.0,0.0,6.96,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2023,Win,Bowler,4.0,2.0,200.0,38.0,0.0,66.67,200.0,38.0,66.66666667,36.446,263.83199472,Bowler
A Nortje,Delhi Capitals,Death Overs,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Loss,Batter,3.0,6.0,50.0,21.0,0.0,66.67,50.0,21.0,117.18,11.208,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Kings XI Punjab,Dubai International Cricket Stadium,2020/21,Loss,Batter,3.0,1.0,300.0,11.0,0.0,16.67,300.0,11.0,102.0,13.314,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",2023,Loss,Bowler,0.0,0.0,0.0,3.43,0.0,85.71,0.0,3.43,0.0,9.624,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Kolkata Knight Riders,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024,Loss,Batter,3.0,5.0,60.0,20.57,1.0,88.57,60.0,20.57,75.846,19.414,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Kolkata Knight Riders,Sharjah Cricket Stadium,2020/21,Win,Bowler,0.0,0.0,0.0,8.2,3.0,106.66,0.0,8.2,0.0,13.64,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Kolkata Knight Riders,Sheikh Zayed Stadium,2020/21,Loss,Bowler,0.0,0.0,0.0,9.0,0.0,50.0,0.0,9.0,0.0,8.342,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2023,Loss,Batter,5.0,3.0,166.67,5.5,0.0,66.66,166.6666667,5.5,91.6675,24.786,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Mumbai Indians,Dubai International Cricket Stadium,2020/21,Loss,Bowler,0.0,0.0,0.0,26.8,2.0,63.33,0.0,26.8,0.0,24.46,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Mumbai Indians,Sharjah Cricket Stadium,2021,Loss,Bowler,0.0,0.0,0.0,9.0,0.0,50.0,0.0,9.0,0.0,6.24,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Mumbai Indians,Sheikh Zayed Stadium,2020/21,Win,Bowler,0.0,0.0,0.0,4.62,0.0,46.15,0.0,4.62,0.0,8.066,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Mumbai Indians,"Wankhede Stadium, Mumbai",2022,Loss,Bowler,0.0,0.0,0.0,25.5,2.0,70.83,0.0,25.5,0.0,25.852,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",2022,Win,Bowler,0.0,0.0,0.0,3.0,0.0,50.0,0.0,3.0,0.0,5.24,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2023,Win,Bowler,0.0,0.0,0.0,5.0,2.0,66.67,0.0,5.0,0.0,7.686,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",2023,Loss,Batter,0.0,1.0,0.0,13.5,0.0,125.0,0.0,13.5,73.334,9.486,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",2022,Loss,Bowler,0.0,0.0,0.0,9.69,2.0,23.08,0.0,9.69,0.0,6.538,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Rajasthan Royals,Dubai International Cricket Stadium,2020/21,Win,Bowler,0.0,0.0,0.0,3.0,1.0,50.0,0.0,3.0,0.0,8.76,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2024,Loss,Bowler,0.0,0.0,0.0,15.5,1.0,25.0,0.0,15.5,0.0,18.314,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Rajasthan Royals,Sharjah Cricket Stadium,2020/21,Win,Bowler,0.0,0.0,0.0,7.71,0.0,50.0,0.0,7.71,0.0,7.342,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",2021,Win,Bowler,0.0,0.0,0.0,2.0,1.0,66.67,0.0,2.0,0.0,4.44,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Royal Challengers Bangalore,Dubai International Cricket Stadium,2020/21,Win,Bowler,0.0,0.0,0.0,8.0,1.0,91.66,0.0,8.0,91.665,18.626666667000002,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Loss,Batter,22.0,13.0,169.23,5.54,0.0,69.22999999999999,169.2307692,5.54,107.18,8.108,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Royal Challengers Bangalore,Sheikh Zayed Stadium,2020/21,Loss,Bowler,0.0,0.0,0.0,6.0,2.0,50.0,0.0,6.0,0.0,6.466,87.94399824,Bowler
A Nortje,Delhi Capitals,Death Overs,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",2023,Loss,Batter,0.0,2.0,0.0,11.0,0.0,108.33,0.0,11.0,63.846,9.186,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020/21,Loss,Bowler,1.0,3.0,33.33,10.0,0.0,166.67000000000002,33.33333333,10.0,248.666,16.21,263.83199472,Bowler
A Nortje,Delhi Capitals,Death Overs,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Loss,Batter,2.0,2.0,100.0,11.5,1.0,16.67,100.0,11.5,97.18,11.308,175.88799648,Bowler
A Nortje,Delhi Capitals,Death Overs,Sunrisers Hyderabad,Sheikh Zayed Stadium,2020/21,Win,Bowler,3.0,2.0,150.0,17.0,0.0,100.0,150.0,17.0,108.666,15.39,263.83199472,Bowler
A Nortje,Delhi Capitals,Middle Overs,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",2023,Loss,Bowler,0.0,0.0,0.0,10.0,0.0,16.67,0.0,10.0,0.0,8.908,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",2022,Loss,Batter,1.0,4.0,25.0,9.0,1.0,100.0,25.0,9.0,25.0,15.545,175.88799648,Bowler
A Nortje,Delhi Capitals,Middle Overs,Chennai Super Kings,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024,Win,Bowler,0.0,0.0,0.0,6.46,0.0,23.08,0.0,6.46,0.0,6.5,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Chennai Super Kings,Dubai International Cricket Stadium,2021,Win,Bowler,0.0,0.0,0.0,20.0,1.0,66.66,0.0,20.0,116.66666666,22.93,263.83199472,Bowler
A Nortje,Delhi Capitals,Middle Overs,Chennai Super Kings,Sharjah Cricket Stadium,2020/21,Loss,Bowler,0.0,0.0,0.0,2.0,1.0,66.67,0.0,2.0,0.0,8.142,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Gujarat Titans,"Arun Jaitley Stadium, Delhi",2023,Win,Bowler,0.0,0.0,0.0,5.0,0.0,33.33,0.0,5.0,0.0,8.108,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",2023,Win,Bowler,0.0,0.0,0.0,7.71,0.0,28.57,0.0,7.71,0.0,8.07,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Kings XI Punjab,Dubai International Cricket Stadium,2020/21,Loss,Bowler,0.0,0.0,0.0,12.0,0.0,33.33,0.0,12.0,0.0,10.038,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",2023,Loss,Bowler,0.0,0.0,0.0,2.77,1.0,61.54,0.0,2.77,0.0,6.982,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Kolkata Knight Riders,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2024,Loss,Batter,1.0,2.0,50.0,9.69,1.0,80.77,50.0,9.69,58.33333333,14.538,175.88799648,Bowler
A Nortje,Delhi Capitals,Middle Overs,Kolkata Knight Riders,Sharjah Cricket Stadium,2020/21,Win,Bowler,0.0,0.0,0.0,20.85,2.0,64.1,0.0,20.85,0.0,15.911999999999999,175.88799648,Bowler
A Nortje,Delhi Capitals,Middle Overs,Kolkata Knight Riders,Sheikh Zayed Stadium,2020/21,Loss,Bowler,0.0,0.0,0.0,8.0,0.0,16.67,0.0,8.0,0.0,6.542,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",2022,Win,Bowler,0.0,0.0,0.0,8.4,0.0,20.0,0.0,8.4,0.0,7.28,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2023,Win,Bowler,0.0,0.0,0.0,9.0,0.0,33.33,0.0,9.0,0.0,7.754,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Mumbai Indians,Dubai International Cricket Stadium,2020/21,Loss,Bowler,0.0,0.0,0.0,20.0,2.0,91.67,0.0,20.0,0.0,19.6,175.88799648,Bowler
A Nortje,Delhi Capitals,Middle Overs,Mumbai Indians,Sharjah Cricket Stadium,2021,Loss,Bowler,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,6.17,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Mumbai Indians,"Wankhede Stadium, Mumbai",2022,Loss,Bowler,0.0,0.0,0.0,20.5,1.0,66.66,0.0,20.5,0.0,17.375999999999998,175.88799648,Bowler
A Nortje,Delhi Capitals,Middle Overs,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",2022,Win,Bowler,0.0,0.0,0.0,5.14,0.0,71.43,0.0,5.14,0.0,8.308,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2023,Win,Bowler,0.0,0.0,0.0,9.5,1.0,41.67,0.0,9.5,0.0,7.054,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Rajasthan Royals,Dubai International Cricket Stadium,2020/21,Win,Bowler,0.0,0.0,0.0,11.0,0.0,50.0,0.0,11.0,0.0,9.8,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",2024,Loss,Bowler,0.0,0.0,0.0,14.0,0.0,33.33,0.0,14.0,0.0,8.31,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Rajasthan Royals,Sharjah Cricket Stadium,2020/21,Win,Bowler,0.0,0.0,0.0,2.0,1.0,66.67,0.0,2.0,0.0,7.142,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",2021,Win,Bowler,0.0,0.0,0.0,9.0,0.0,16.67,0.0,9.0,0.0,6.37,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Royal Challengers Bangalore,Dubai International Cricket Stadium,2021,Win,Bowler,0.0,0.0,0.0,12.0,0.0,16.67,0.0,12.0,75.0,8.666666667,87.94399824,Bowler
A Nortje,Delhi Capitals,Middle Overs,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",2023,Loss,Batter,1.0,1.0,100.0,5.14,0.0,28.57,100.0,5.14,62.5,15.415333333,175.88799648,Bowler
